far_nn,145,3859
fint_ab,145,924
förbereda_vb,145,917
hantera_vb,145,938
högst_ab,145,1082
igång_pl,145,1950
ilska_nn,145,1060
innanför_pp,145,1055
jaha_in,145,1887
lycka_nn,145,869
panik_nn,145,995
skit_nn,145,1868
starta_vb,145,1326
stöd_nn,145,872
text_nn,145,1273
tjänst_nn,145,1263
tungt_ab,145,882
tusen_rg,145,1277
tätt_ab,145,967
band_nn,144,957
blunda_vb,144,1734
byggnad_nn,144,1494
byxa_nn,144,1129
femton_rg,144,1103
hål_nn,144,1390
information_nn,144,2045
likadan_jj,144,846
mål_nn,144,1246
nervös_jj,144,1086
notera_vb,144,1213
regel_nn,144,1017
riskera_vb,144,924
skada_vb,144,910
stolt_jj,144,859
tvätta_vb,144,1157
överens_pl,144,831
acceptera_vb,143,904
blank_jj,143,929
dator_nn,143,3198
dess_ps,143,1378
däremot_ab,143,1682
film_nn,143,2079
fläck_nn,143,853
för_pl,143,885
haka_nn,143,1125
levande_pc,143,950
läge_nn,143,1416
mitt_nn,143,842
nät_nn,143,1106
omedelbart_ab,143,1508
pass_nn,143,1065
pris_nn,143,1023
skog_nn,143,2877
snarare_ab,143,1400
studera_vb,143,1356
städa_vb,143,1049
tillbringa_vb,143,1264
vänlig_jj,143,1043
chef_nn,142,2490
darra_vb,142,1122
döma_vb,142,1085
extra_jj,142,831
glädje_nn,142,987
hungrig_jj,142,760
lättnad_nn,142,1038
röka_vb,142,1088
snygg_jj,142,1309
suck_nn,142,909
svära_vb,142,1271
överleva_vb,142,1069
allvarligt_ab,141,832
anse_vb,141,1484
anstränga_vb,141,985
bevis_nn,141,1247
botten_nn,141,880
fast_sn,141,1844
hälft_nn,141,898
hög_nn,141,1015
idiot_nn,141,1341
jävla_jj,141,2329
konstatera_vb,141,2176
kär_jj,141,1270
njuta_vb,141,1218
omständighet_nn,141,879
redo_jj,141,1187
riktning_nn,141,1296
sen_ab,141,4891
snett_ab,141,852
spara_vb,141,750
trädgård_nn,141,1316
tyda_vb,141,960
tömma_vb,141,1016
väder_nn,141,977
beställa_vb,140,1232
brott_nn,140,1304
bråttom_ab,140,809
fan_nn,140,1320
